Path,Unilateral_RAU14,AU17,AU02,AU25,AU20,Unilateral_RAU12,AU05,Unilateral_LAU14,AU18,AU14,AU26,AU06,Unilateral_LAU12,AU04,Neutral
ced59e68-d6dc-41af-a195-96cfa47e7e18/39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/41,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ced59e68-d6dc-41af-a195-96cfa47e7e18/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2c0360b7-0568-4a6a-9309-a770c2dbe966/8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2c0360b7-0568-4a6a-9309-a770c2dbe966/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94ae13a0-08d7-4f0b-8e02-29a6e99a2238/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7a66773d-6f8d-445a-b683-6efb0dd93a48/8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7a66773d-6f8d-445a-b683-6efb0dd93a48/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c42509e7-a531-4d07-aa10-e25e5a00eac4/18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c42509e7-a531-4d07-aa10-e25e5a00eac4/19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c42509e7-a531-4d07-aa10-e25e5a00eac4/31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c42509e7-a531-4d07-aa10-e25e5a00eac4/32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
c42509e7-a531-4d07-aa10-e25e5a00eac4/33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c42509e7-a531-4d07-aa10-e25e5a00eac4/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71a2ff54-362d-4409-bd9a-ff8b2ed4b4c5/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aa87c024-2cf0-4557-a033-11535b04a623/6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aa87c024-2cf0-4557-a033-11535b04a623/7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aa87c024-2cf0-4557-a033-11535b04a623/9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aa87c024-2cf0-4557-a033-11535b04a623/16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aa87c024-2cf0-4557-a033-11535b04a623/17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aa87c024-2cf0-4557-a033-11535b04a623/20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aa87c024-2cf0-4557-a033-11535b04a623/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7b914bd0-5532-4f38-87c0-b9ca49bba5e9/30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7b914bd0-5532-4f38-87c0-b9ca49bba5e9/32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7b914bd0-5532-4f38-87c0-b9ca49bba5e9/34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7b914bd0-5532-4f38-87c0-b9ca49bba5e9/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/22,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/31,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/50,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fb620411-2ce1-4b79-a5cf-2a85d135a9ce/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d2e90888-1e16-4a23-9aca-84b186b666cc/8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d2e90888-1e16-4a23-9aca-84b186b666cc/9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d2e90888-1e16-4a23-9aca-84b186b666cc/25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
d2e90888-1e16-4a23-9aca-84b186b666cc/26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
d2e90888-1e16-4a23-9aca-84b186b666cc/27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d2e90888-1e16-4a23-9aca-84b186b666cc/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04a561bc-12e6-4d2f-98c2-07eca143d14e/26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04a561bc-12e6-4d2f-98c2-07eca143d14e/27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04a561bc-12e6-4d2f-98c2-07eca143d14e/29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04a561bc-12e6-4d2f-98c2-07eca143d14e/44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04a561bc-12e6-4d2f-98c2-07eca143d14e/45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04a561bc-12e6-4d2f-98c2-07eca143d14e/48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04a561bc-12e6-4d2f-98c2-07eca143d14e/49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04a561bc-12e6-4d2f-98c2-07eca143d14e/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2f482d09-88ee-4ba5-bcb9-a20c524e19fb/4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f482d09-88ee-4ba5-bcb9-a20c524e19fb/5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f482d09-88ee-4ba5-bcb9-a20c524e19fb/6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f482d09-88ee-4ba5-bcb9-a20c524e19fb/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1b795b15-8a2e-4569-bdb6-bf2bd7020564/1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b795b15-8a2e-4569-bdb6-bf2bd7020564/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3601c188-2cee-4844-a974-070cbb7aa2c4/18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3601c188-2cee-4844-a974-070cbb7aa2c4/19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3601c188-2cee-4844-a974-070cbb7aa2c4/23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3601c188-2cee-4844-a974-070cbb7aa2c4/24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3601c188-2cee-4844-a974-070cbb7aa2c4/27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3601c188-2cee-4844-a974-070cbb7aa2c4/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c6d7c701-f406-4766-8c6f-c33dce6a1b06/11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c6d7c701-f406-4766-8c6f-c33dce6a1b06/12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c6d7c701-f406-4766-8c6f-c33dce6a1b06/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c4cc9ba5-a4e7-4852-809b-6882dd291778/3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c4cc9ba5-a4e7-4852-809b-6882dd291778/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ee38c977-d99c-4847-8339-3334a7398fe1/29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ee38c977-d99c-4847-8339-3334a7398fe1/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bc701645-1f93-4979-b60f-0eb40dc68df6/7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc701645-1f93-4979-b60f-0eb40dc68df6/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0962390f-94e1-41c7-b60c-694706f1e63a/8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0962390f-94e1-41c7-b60c-694706f1e63a/9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0962390f-94e1-41c7-b60c-694706f1e63a/10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0962390f-94e1-41c7-b60c-694706f1e63a/13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0962390f-94e1-41c7-b60c-694706f1e63a/17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0962390f-94e1-41c7-b60c-694706f1e63a/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4b591b4a-5157-4cdd-b6f0-dc57824b0435/29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4b591b4a-5157-4cdd-b6f0-dc57824b0435/30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4b591b4a-5157-4cdd-b6f0-dc57824b0435/31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4b591b4a-5157-4cdd-b6f0-dc57824b0435/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f4cf99b1-f758-4b55-bd8c-63ad8be2ecf8/3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f4cf99b1-f758-4b55-bd8c-63ad8be2ecf8/4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f4cf99b1-f758-4b55-bd8c-63ad8be2ecf8/5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f4cf99b1-f758-4b55-bd8c-63ad8be2ecf8/6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f4cf99b1-f758-4b55-bd8c-63ad8be2ecf8/7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f4cf99b1-f758-4b55-bd8c-63ad8be2ecf8/11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f4cf99b1-f758-4b55-bd8c-63ad8be2ecf8/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5bb1366d-e286-45dc-a3e7-5647ee2642dd/3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5bb1366d-e286-45dc-a3e7-5647ee2642dd/4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5bb1366d-e286-45dc-a3e7-5647ee2642dd/5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5bb1366d-e286-45dc-a3e7-5647ee2642dd/13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5bb1366d-e286-45dc-a3e7-5647ee2642dd/14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5bb1366d-e286-45dc-a3e7-5647ee2642dd/36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5bb1366d-e286-45dc-a3e7-5647ee2642dd/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c58e9952-122b-448a-a0bd-47a23bf1d1e3/5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
